Formula	Mass	Element	Classification	D00R01	D00R02	D00R03	D00R04	D00R05	D00R06	D03R01	D03R02	D03R03	D03R04	D03R05	D03R06	D06R01	D06R02	D06R03	D06R04	D06R05	D06R06	D09R01	D09R02	D09R03	D09R04	D09R05	D09R06	D12R01	D12R02	D12R03	D12R04	D12R05	D12R06	D24R01	D24R02	D24R03	D24R04	D24R05	D24R06	D48R01	D48R02	D48R03	D48R04	D48R05	D48R06	D96R01	D96R02	D96R03	D96R04	D96R05	D96R06
C13H10O7	278.042655	CH(O)	lignin	0	0	0	0	0	0	4.41E-05	7.27E-05	7.25E-05	7.52E-05	7.25E-05	7.02E-05	0	0	0	0	0	0	0	0	0	0	5.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115653	0	0	0	0	0	0	0	0	0.000114703	0
C13H10O8	294.03757	CH(O)	lignin	0	0	0	0	0	0	3.55E-05	4.36E-05	0	4.42E-05	4.39E-05	5.50E-05	0	0	0	0	0	0	0	0	0	8.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015652	0	0.000148722	0	0	0	0.000126788	0	0	0	0
C13H11O11P	374.003902	CH(O)P	tannins	0	0	0	0	0	0	0	0	0	0	0	4.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H11O15PS	469.955633	CH(O)PS	tannins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H11O4P	262.039497	CH(O)P	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H11O5N	261.063724	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78E-05	0	0	0	0	0	0	0	0	0	2.49E-05	0	0	0	0	0	0	0	0	0	0	0	0.000230442	0	0.000130727	0	0
C13H11O5N4P	334.046708	CH(O)NP	lignin	0	0	0	0	0	0	0	5.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H11O6N	277.058639	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145988	0	0	0	0	0	0	0	0
C13H11O8N	309.048469	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130211	0	0	0	0
C13H12O10	328.04305	CH(O)	tannins	0	0	0	0	0	0	0	3.63E-05	0	0	0	4.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H12O3S	248.050716	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168913	0	0	0	0	0	0
C13H12O4N2	260.079708	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87E-05	0	3.43E-05	0	0	0	0	0	0	0	0	0	0.00015317	0	0	0	0
C13H12O5	248.068475	CH(O)	lignin	0	0	0	0	0	0	0	0	0	4.96E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001535	0	0	0
C13H12O5N2S	308.046694	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	8.46E-05	0.000131597	5.62E-05	4.96E-05	0.000127637	8.63E-05	8.51E-05	0	0	0	8.42E-05	0	6.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H12O6	264.06339	CH(O)	lignin	0	0	0	0	0	0	4.03E-05	4.29E-05	7.38E-05	6.62E-05	4.98E-05	0.000116438	3.30E-05	3.91E-05	4.18E-05	6.58E-05	4.00E-05	0	9.13E-05	0	3.77E-05	0.000129017	0.000103761	3.64E-05	0	0	3.68E-05	5.62E-05	0	0	0	7.29E-05	4.64E-05	6.82E-05	3.73E-05	0	0	0.00023955	0.000192981	0.00022041	0.000185274	0	0	0.000253281	0.00015573	0.000181441	0.00017033	0
C13H12O6N2S	324.041609	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-05	0	0	0.000113934	0	4.84E-05	9.78E-05	0.000104337	0	6.77E-05	0	0.000336187	0	0	0	3.81E-05	0	0.000118923	0	0	0	0	0	0	0	0	0	0	0
C13H12O7	280.058305	CH(O)	lignin	0	0.000101882	0	0.000119126	0	0.000101004	0.000105325	0.000164313	0.00010639	0.000114439	0.000137726	0.000155943	6.31E-05	0	4.71E-05	5.98E-05	5.73E-05	3.24E-05	0.000311942	0	0.000195314	0.000976556	0.000337651	0.00014271	0	0	0	0	0	0	0	3.17E-05	6.94E-05	0	0	0	0.000106599	0.000191155	0.000246733	0.000168356	0.000207093	0	0.000210538	0	0.000192546	0.000177568	0.0001583	0
C13H12O7S	312.030376	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	3.68E-05	0	0	0	0	0	0	0	0	0	0	0	5.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H12O8	296.05322	CH(O)	lignin	0.00155269	0.001537977	0.001754983	0.001711099	0.00146037	0.001566034	0.001651199	0.002112792	0.001832647	0.002066084	0.002202613	0.002309544	0.000402953	5.44E-05	8.58E-05	8.61E-05	8.95E-05	0.000127726	0.000217992	0	4.96E-05	7.33E-05	6.20E-05	5.83E-05	0.000106438	0	0	0	4.38E-05	0	3.99E-05	4.62E-05	4.95E-05	0	3.24E-05	5.29E-05	0.000174949	0	0	0.000226045	0	0	0.000393222	0.000168931	0	0	0	0
C13H12O8S	328.025291	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14E-05	0	0	0	5.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.52E-05	0	0	0	0	0	0	0	0	0	0	0	0
C13H12O9	312.048135	CH(O)	tannins	0	0	0	0	0	0	0	0	9.10E-05	0	0	8.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H12O9N2S2	403.998425	CH(O)NS	tannins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150764	0	0	0.000142038	0
C13H12O9S	344.020206	CH(O)S	tannins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69E-05	0	0	0	0	0	0	0	2.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H13O4N	247.084459	CH(O)N	lignin	0	0	0	0	0	0	3.75E-05	0	0	5.83E-05	0	3.49E-05	0.000102415	5.94E-05	0.000107982	0.000136178	9.35E-05	4.37E-05	0	0	5.95E-05	4.76E-05	8.64E-05	0	0	0	0	0	7.76E-05	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	0	0.000111205	0.000136902	0	0	0	0
C13H13O5N	263.079374	CH(O)N	lignin	0	0	0	0	0	0	6.34E-05	6.25E-05	5.14E-05	8.68E-05	6.69E-05	7.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125774	0	0	0	0
C13H13O5N2P	308.05621	CH(O)NP	lignin	0	0	0	0	0	0	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H13O6N	279.074289	CH(O)N	lignin	0	0	0	0	0	0	4.78E-05	3.92E-05	5.87E-05	7.58E-05	7.00E-05	7.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147333	0	0.000130594	0.000129056	0.000322308	0	0	0
C13H13O6N2P	324.051125	CH(O)NP	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H13O6N3S2	371.024579	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161121	0	0	0	0	0	0	0	0
C13H13O6NS2	343.018431	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	5.10E-05	3.75E-05	5.30E-05	0	4.81E-05	4.46E-05	0	0	0	0	0	0	4.17E-05	0	0	0	0	0	5.19E-05	0	8.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H13O7N	295.069204	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	4.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H13O7NS	327.041275	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62E-05	0	0	3.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H13O8N	311.064119	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	3.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H13O8NS	343.03619	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H13O8NS2	375.008261	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O10	330.0587	CH(O)	tannins	0	0.000166542	0	0	0.000151878	0.000140988	0	0.000128885	0.000192978	0.000113442	0.000162371	0.00018326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96E-05	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O2N2	230.105528	CH(O)N	lignin	0	0.000110726	0	9.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O3N2	246.100443	CH(O)N	lignin	0.000196924	0.00015759	0.000205335	0.000222806	0.000180405	0.000172656	0.000153314	0.000277397	0.000189125	0.00022221	0.000243265	0.000226502	0	4.48E-05	6.66E-05	7.65E-05	0	4.05E-05	0	0	4.69E-05	0	0	0	0	0	3.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O4	234.08921	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	3.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O4N2	262.095358	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	4.90E-05	3.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O5	250.084125	CH(O)	lignin	0	0	0	0	0	0	3.14E-05	0	5.44E-05	5.51E-05	3.71E-05	3.73E-05	0	4.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89E-05	0	0	2.90E-05	0	0	0.000110106	0	0	0.000169736	0	0	0	0	0	0	0
C13H14O5N2	278.090273	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148182	0	0	0
C13H14O5S2	314.028267	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	3.88E-05	0	3.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O6	266.07904	CH(O)	lignin	0.000154345	0	0.000242027	0.000254092	0.000155258	0	7.42E-05	0.000111094	0.000119558	0.000208055	0.000144317	0.000141914	0	0	0	0	0	0	9.46E-05	0	4.89E-05	0.000104382	7.75E-05	0	0	0	0	0	0	0	0	3.85E-05	0	3.71E-05	3.39E-05	0	7.29E-05	0.000183016	0	0.000182061	0.000192747	0	0.000143696	0.000147317	0.000247243	0.000183236	0.000122283	0
C13H14O6S	298.051111	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170321	0	0	0	0	0	0	0
C13H14O6S2	330.023182	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45E-05	0	0	4.23E-05	0	0	7.50E-05	4.03E-05	0	7.35E-05	0	0	5.52E-05	5.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O7	282.073955	CH(O)	lignin	0	0	0	0	0	0	0.000116887	0.000289809	0.000129894	0.000141993	0.000125694	0.000143625	0	5.98E-05	0.000106276	6.72E-05	7.97E-05	0	0.000119696	7.28E-05	0.000199283	0.000175351	0.000305745	6.16E-05	0	0	4.10E-05	0	0	4.17E-05	0	6.21E-05	0	4.32E-05	0	0	9.54E-05	0.000271159	0.000288438	0.000185729	0.000238442	0.000164486	0.000165741	0.000325489	0.000246189	0.000200838	0.00017744	0
C13H14O7S	314.046026	CH(O)S	lignin	0	0	0	0	0	0	0	3.56E-05	0	6.09E-05	0	0	8.48E-05	8.91E-05	0.000162352	7.59E-05	0.000162884	0.000262891	7.21E-05	0	0	8.80E-05	0	6.97E-05	4.60E-05	0	3.50E-05	0	4.83E-05	6.93E-05	3.77E-05	6.73E-05	0.000168837	3.31E-05	6.20E-05	8.97E-05	0	0.000138948	0.000151424	0	0.000179546	0	0.000214069	0	0.000383203	0.000159495	0.000172791	0
C13H14O7S2	346.018097	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0	0	0	3.63E-05	0	0	0	5.36E-05	7.00E-05	0	0	7.54E-05	0	0	7.69E-05	6.82E-05	0	8.01E-05	0	0	5.44E-05	6.97E-05	3.51E-05	0.000106552	4.21E-05	4.06E-05	4.36E-05	9.59E-05	0	0	0	0	0	0.000127434	0	0.000181355	0	0.00012767	0
C13H14O8	298.06887	CH(O)	lignin	0	0	0.000132866	0.000156728	0	0.000120193	0.000155861	0.000355777	0.000117459	0.000174477	0.00017454	0.000195409	0	0	0	0	0	0	8.74E-05	0	7.93E-05	0.000123744	0	8.47E-05	5.46E-05	4.15E-05	3.63E-05	5.85E-05	0	5.95E-05	4.92E-05	9.10E-05	0	6.84E-05	4.48E-05	5.43E-05	8.85E-05	0.000288959	0.000146491	0.00023859	0.000204667	0	0.000167287	0.0002266	0.00022697	0	0.000250884	0.000260546
C13H14O8S	330.040941	CH(O)S	lignin	0	0	0	0	0	0	0	3.81E-05	0	0	0	4.79E-05	7.10E-05	3.77E-05	7.53E-05	5.20E-05	8.29E-05	0.000101386	5.59E-05	0	0.000102088	8.48E-05	7.92E-05	0.000146398	8.34E-05	4.23E-05	7.89E-05	6.25E-05	0	7.78E-05	9.91E-05	6.64E-05	6.91E-05	8.30E-05	5.85E-05	6.68E-05	7.65E-05	0	0	0	0	0	0	0	0	0	0	0
C13H14O8S2	362.013012	CH(O)S	lignin	0	0	0	0	0	0	3.61E-05	0	0	3.85E-05	0	0	0	0	0	0	0	0	0	0	9.71E-05	0	0	7.05E-05	4.08E-05	0	3.47E-05	0	0	0	4.65E-05	2.59E-05	4.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H14O9	314.063785	CH(O)	tannins	0.005530561	0.007408938	0.007159995	0.006910754	0.007424947	0.006449053	0.01188404	0.014724603	0.01071532	0.014757164	0.014328715	0.016690194	0.000498004	0.001057931	0.00131077	0.000143782	0.001036741	0.000401031	0.000261259	0.00013979	0.00030055	0.000174085	0.000888137	0.000208256	0.000267343	7.16E-05	4.94E-05	8.62E-05	0.000383085	0.000128015	0.00020633	0.000189724	0.000253578	0.000144871	0.000133184	0.000165932	0.000377263	0.00017538	0.000240855	0.000209792	0.000205902	0.000183107	0.001017797	0.000441243	0.0002631	0.000163895	0.000275983	0
C13H14O9S	346.035856	CH(O)S	tannins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40E-05	0	0	0	3.17E-05	0	0	0	0	0	0	0	0	0	0	0	0
C13H15O13P	410.025032	CH(O)P	tannins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183201	0	0	0	0	0	0
C13H15O3N	233.105194	CH(O)N	lignin	0	0	0	0.000139834	0	0	0	0	0	3.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H15O4N	249.100109	CH(O)N	lignin	0	0	0	0	0	0	3.51E-05	0	5.92E-05	0	3.39E-05	0	0	0	4.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47E-05	0	0	0	0	7.17E-05	0.00014665	0	0	0	0	0.000121504	0	0	0	0.000185461	0
C13H15O5N	265.095024	CH(O)N	lignin	0	0.000101512	0	0	0	0	0.000190634	0.000145048	0.000162344	0.00011839	0.000109895	0.000197802	0.00028665	0.000270012	0.000550871	0.000339086	0.000389553	0.000156674	0.000162604	3.87E-05	0.00046969	0.000120664	0.000774622	9.14E-05	0	0	0	0	0.000378464	0	0	4.73E-05	4.28E-05	3.95E-05	3.31E-05	0	0	0.00023016	0.000159413	0.000231928	0.000174386	0	0.000297867	0.000182309	0.000390776	0.000234972	0.00025559	0.000283181
C13H15O5NS	297.067095	CH(O)NS	lignin	0	0	0	0	0	0	3.70E-05	0	0	0	4.30E-05	3.83E-05	0	0	0	0	0	3.70E-05	6.17E-05	0	0	6.67E-05	9.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175903	0	0
C13H15O6N	281.089939	CH(O)N	lignin	0	0	0	0.000120115	0	0	0.000113142	0.000232096	0.000144737	0.000125919	0.000148813	0.000164155	0.000103282	0.000249993	0.000185607	0.000322353	0.000105671	0.000238527	0.00058409	0.000137851	0.000417458	9.33E-05	0.000800389	5.77E-05	9.01E-05	0	8.71E-05	0	0	0	0.000123927	2.89E-05	0.000290699	0	0	0	0.000215547	0.000159293	0.00037425	0	0	0.000195626	0.00018932	0.000139719	0.00015534	0.000128622	0.000116756	0
C13H15O6N2P	326.066775	CH(O)NP	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119603	0
C13H15O6NS	313.06201	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28E-05	5.07E-05	7.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38E-05	4.44E-05	5.82E-05	0	3.78E-05	0	0	0	0	0	0	0	0.00011006	0	0	0	0.000128668	0
C13H15O7N	297.084854	CH(O)N	lignin	0.00011149	0	0.000107827	0.000138934	0.000104563	0.00012204	0.000130605	0.000108115	0.000149997	0.000134524	0.000165596	0.000170312	0	3.83E-05	3.89E-05	0	0	4.04E-05	0	0	0	6.63E-05	6.35E-05	6.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014664	0	0	0	0
C13H15O7NS	329.056925	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22E-05	9.88E-05	0	7.83E-05	0	0	0	0	7.87E-05	5.98E-05	0	5.47E-05	3.84E-05	5.86E-05	0	0	6.09E-05	6.02E-05	0	6.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H15O8N	313.079769	CH(O)N	lignin	0	0	0	0	0	0	4.79E-05	6.32E-05	0	0	0	5.22E-05	0	0	0	0	0	3.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44E-05	0	0	0	0	0	0	0	0.000146263	0	0	0	0
C13H15O8NS	345.05184	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84E-05	0	0	6.82E-05	0	0	0	0	0	0	3.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H15O9N	329.074684	CH(O)N	tannins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O10	332.07435	CH(O)	tannins	0.000213983	0.000209804	0.000172215	0.00022478	0.000205676	0.000193045	0.000126441	0.00012959	0.00010431	0	0.000109546	0.000115575	7.09E-05	0	0	0	0	0	0	0	8.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O11	348.069265	CH(O)	tannins	0	0	0	0	0	0	0	5.30E-05	0	0	5.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O11S	380.041336	CH(O)S	tannins	0.000803424	0.000861664	0.000750921	0.00051473	0.000846283	0.000867659	0.000983653	0.00062378	0.000748681	0.000420464	0.001016166	0.000973285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O12S	396.036251	CH(O)S	tannins	0.000191618	0.000123921	0.00015965	0.000181538	0.000208074	0.000192004	0.000212568	0.000195994	0.000206608	0.000178513	0.000266808	0.000309084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O13S	412.031166	CH(O)S	tannins	0	0	0	0	0	0	0	3.80E-05	0	0	4.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O14S	428.026081	CH(O)S	tannins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164838	0	0	0	0	0	0	0	0
C13H16O3	220.109945	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137585	0	0	0	0	0.000100453	0	0	0	0	0
C13H16O4	236.10486	CH(O)	lignin	0	0	0	0	0	0	5.14E-05	6.65E-05	6.53E-05	8.08E-05	5.22E-05	4.09E-05	0	0	0	0	0	0	0	0	0	0	5.29E-05	0	0	0	0	0	0	0	0	4.53E-05	0	4.62E-05	0	0	0	0.000146519	0.000123607	0.000144756	0	0	0.000110386	0	0	0	0.000168453	0
C13H16O4N2	264.111008	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	4.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O5	252.099775	CH(O)	lignin	0	0	0	0	0	0	0.000128254	0.000115333	0.000105033	0.000110369	0.000132954	0.000126508	5.87E-05	5.64E-05	5.31E-05	8.43E-05	6.52E-05	3.81E-05	6.06E-05	4.09E-05	4.96E-05	0.000139629	7.43E-05	3.81E-05	0	3.58E-05	3.60E-05	4.85E-05	6.18E-05	0	3.99E-05	6.71E-05	7.88E-05	6.09E-05	6.44E-05	3.18E-05	8.45E-05	0.00029275	0.000250713	0.000299081	0.000271297	0	0.000226766	0.000270008	0.000355845	0.000261067	0.000250481	0
C13H16O5N2	280.105923	CH(O)N	lignin	0.000492925	0.000207435	0.000154289	9.25E-05	0	0	0	0	6.57E-05	4.12E-05	0	7.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124656	0	0.000120442	0	0
C13H16O5S	284.071846	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0.000190208	0	0.000279411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O6	268.09469	CH(O)	lignin	0.000121746	0.000148005	0.00010593	0	0.000115183	0.000120726	0.000131297	0.000306488	0.000157124	0.000137699	0.000129567	0.000219739	0	0	0	6.42E-05	3.65E-05	0	0.000119094	4.39E-05	5.12E-05	0.000144442	0.000146833	3.79E-05	0	0	3.73E-05	0	0	0	3.07E-05	5.42E-05	4.10E-05	6.30E-05	4.11E-05	3.03E-05	7.78E-05	0.000287948	0.000172534	0.000230578	0.000187312	0.000166902	0.000138801	0.000232895	0.000249196	0.000252448	0.000266052	0
C13H16O6N2S	328.072909	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96E-05	0	0	3.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
C13H16O6S	300.066761	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0	0	0	4.75E-05	5.08E-05	0.000126775	6.80E-05	0.000140169	0.000156957	0	5.99E-05	0	0.00017938	0.000130527	0	7.81E-05	0	0.000122326	0	0	0	9.40E-05	0	0.000114716	0	0	0	0	0	0	0	0	0	0.000185894	0	0.000290203	0.000308804	0.000308996	0
C13H16O7	284.089605	CH(O)	lignin	0.000110804	0.000101868	0.000132543	0.000119752	0	0.000110552	0.000186706	0.000210941	0.000226869	0.000227237	0.000273378	0.00022595	4.23E-05	3.82E-05	5.88E-05	7.83E-05	4.50E-05	4.19E-05	0.000150127	5.23E-05	9.61E-05	0.000256478	0.000210769	3.94E-05	3.57E-05	3.99E-05	6.01E-05	0	4.10E-05	0	3.94E-05	6.04E-05	5.80E-05	7.60E-05	5.45E-05	0	9.08E-05	0.000397192	0.000433801	0.000452803	0.00043558	0	0.000278136	0.00037564	0.000285079	0.000418837	0.000399937	0.000281401
